Date,State,Confirmed,Recovered,Deaths
2020-04-11,Wyoming,261,0,0
2020-04-11,Michigan,23605,0,1384
2020-04-11,Maryland,7694,0,206
2020-04-11,Alaska,257,0,8
2020-04-11,Kansas,1275,0,55
2020-04-11,Tennessee,5132,0,106
2020-04-11,Texas,13023,0,266
2020-04-11,Maine,616,0,19
2020-04-11,Minnesota,1427,0,64
2020-04-11,Arizona,3393,0,108
2020-04-11,Georgia,12159,0,429
2020-04-11,Arkansas,1228,0,25
2020-04-11,New Jersey,58151,0,2183
2020-04-11,South Dakota,626,0,6
2020-04-11,Alabama,3217,0,92
2020-04-11,West Virginia,577,0,5
2020-04-11,North Dakota,293,0,7
2020-04-11,Massachusetts,22860,0,686
2020-04-11,Montana,377,0,6
2020-04-11,New Hampshire,885,0,22
2020-04-11,Oregon,1371,0,48
2020-04-11,New Mexico,1091,0,19
2020-04-11,Utah,2207,0,18
2020-04-11,Rhode Island,2349,0,56
2020-04-11,Nevada,2702,0,102
2020-04-11,District of Columbia,1778,0,47
2020-04-11,Connecticut,11510,0,494
2020-04-11,Hawaii,465,0,8
2020-04-11,Delaware,1479,0,33
2020-04-11,Diamond Princess,49,0,0
2020-04-11,Grand Princess,103,0,3
2020-04-11,Guam,133,0,5
2020-04-11,Northern Mariana Islands,11,0,2
2020-04-11,Puerto Rico,788,0,42
2020-04-11,Recovered,0,31270,0
2020-04-11,Virgin Islands,51,0,1
2020-04-12,South Carolina,3320,0,82
2020-04-12,Louisiana,20595,0,840
2020-04-12,Virginia,5274,0,141
2020-04-12,Idaho,1407,0,27
2020-04-12,Iowa,1587,0,41
2020-04-12,Kentucky,1963,0,97
2020-04-12,Missouri,4269,0,118
2020-04-12,Oklahoma,1970,0,96
2020-04-12,Colorado,7307,0,289
2020-04-12,Illinois,20852,0,720
2020-04-12,Indiana,7928,0,343
2020-04-12,Mississippi,2781,0,96
2020-04-12,Nebraska,791,0,17
2020-04-12,Ohio,6604,0,253
2020-04-12,Pennsylvania,22938,0,557
2020-04-12,Washington,10609,0,506
2020-04-12,Wisconsin,3341,0,144
2020-04-12,Vermont,727,0,27
2020-04-12,Florida,19895,0,461
2020-04-12,North Carolina,4570,0,89
2020-04-12,California,22795,0,640
2020-04-12,New York,189033,0,9385
2020-04-12,Wyoming,270,0,0
2020-04-12,Michigan,24244,0,1479
2020-04-12,Maryland,8225,0,236
2020-04-12,Alaska,272,0,8
2020-04-12,Kansas,1344,0,56
2020-04-12,Tennessee,5508,0,106
2020-04-12,Texas,13677,0,283
2020-04-12,Maine,633,0,19
2020-04-12,Minnesota,1621,0,70
2020-04-12,Arizona,3542,0,115
2020-04-12,Georgia,12452,0,433
2020-04-12,Arkansas,1280,0,27
2020-04-12,New Jersey,61850,0,2350
2020-04-12,South Dakota,730,0,6
2020-04-12,Alabama,3563,0,93
2020-04-12,West Virginia,593,0,6
2020-04-12,North Dakota,308,0,7
2020-04-12,Massachusetts,25475,0,756
2020-04-12,Montana,387,0,6
2020-04-12,New Hampshire,929,0,23
2020-04-12,Oregon,1527,0,52
2020-04-12,New Mexico,1245,0,26
2020-04-12,Utah,2303,0,18
2020-04-12,Rhode Island,2665,0,63
2020-04-12,Nevada,2836,0,112
2020-04-12,District of Columbia,1875,0,50
2020-04-12,Connecticut,12035,0,554
2020-04-12,Hawaii,499,0,9
2020-04-12,Delaware,1625,0,35
2020-04-12,Diamond Princess,49,0,0
2020-04-12,Grand Princess,103,0,0
2020-04-12,Guam,133,0,5
2020-04-12,Northern Mariana Islands,11,0,2
2020-04-12,Puerto Rico,897,0,44
2020-04-12,Recovered,0,32988,0
2020-04-12,Virgin Islands,51,0,1
2020-04-13,South Carolina,3391,0,82
2020-04-13,Louisiana,21016,0,884
2020-04-13,Virginia,5747,0,149
2020-04-13,Idaho,1426,0,27
2020-04-13,Iowa,1710,0,41
2020-04-13,Kentucky,2018,0,113
2020-04-13,Missouri,4515,0,123
2020-04-13,Oklahoma,2069,0,99
2020-04-13,Colorado,7691,0,306
2020-04-13,Illinois,22025,0,798
2020-04-13,Indiana,8359,0,350
2020-04-13,Mississippi,2942,0,98
2020-04-13,Nebraska,814,0,17
2020-04-13,Ohio,6975,0,274
2020-04-13,Pennsylvania,24292,0,589
2020-04-13,Washington,10635,0,513
2020-04-13,Wisconsin,3428,0,154
2020-04-13,Vermont,748,0,28
2020-04-13,Florida,21019,0,499
2020-04-13,North Carolina,4886,0,94
2020-04-13,California,23931,0,714
2020-04-13,New York,195749,0,10058
2020-04-13,Wyoming,275,0,1
2020-04-13,Michigan,25635,0,1602
2020-04-13,Maryland,8936,0,262
2020-04-13,Alaska,277,0,8
2020-04-13,Kansas,1390,0,62
2020-04-13,Tennessee,5610,0,109
2020-04-13,Texas,14275,0,305
2020-04-13,Maine,698,0,19
2020-04-13,Minnesota,1621,0,70
2020-04-13,Arizona,3705,0,122
2020-04-13,Georgia,13315,0,465
2020-04-13,Arkansas,1410,0,29
2020-04-13,New Jersey,64584,0,2443
2020-04-13,South Dakota,868,0,6
2020-04-13,Alabama,3734,0,99
2020-04-13,West Virginia,611,0,8
2020-04-13,North Dakota,331,0,8
2020-04-13,Massachusetts,26867,0,844
2020-04-13,Montana,394,0,7
2020-04-13,New Hampshire,985,0,23
2020-04-13,Oregon,1584,0,53
2020-04-13,New Mexico,1262,0,26
2020-04-13,Utah,2363,0,13
2020-04-13,Rhode Island,2665,0,63
2020-04-13,Nevada,2990,0,114
2020-04-13,District of Columbia,1955,0,52
2020-04-13,Connecticut,13381,0,602
2020-04-13,Hawaii,504,0,9
2020-04-13,Delaware,1758,0,41
2020-04-13,Diamond Princess,49,0,0
2020-04-13,Grand Princess,103,0,0
2020-04-13,Guam,133,0,5
2020-04-13,Northern Mariana Islands,11,0,2
2020-04-13,Puerto Rico,903,0,45
2020-04-13,Recovered,0,43482,0
2020-04-13,Virgin Islands,51,0,1
2020-04-14,South Carolina,3553,0,97
2020-04-14,Louisiana,21518,0,1013
2020-04-14,Virginia,6182,0,154
2020-04-14,Idaho,1464,0,33
2020-04-14,Iowa,1899,0,49
2020-04-14,Kentucky,2048,0,106
2020-04-14,Missouri,4746,0,149
2020-04-14,Oklahoma,2184,0,108
2020-04-14,Colorado,7950,0,327
2020-04-14,Illinois,23248,0,868
2020-04-14,Indiana,8527,0,387
2020-04-14,Mississippi,3087,0,111
2020-04-14,Nebraska,897,0,20
2020-04-14,Ohio,7285,0,324
2020-04-14,Pennsylvania,25465,0,691
2020-04-14,Washington,10799,0,530
2020-04-14,Wisconsin,3555,0,170
2020-04-14,Vermont,752,0,29
2020-04-14,Florida,21628,0,571
2020-04-14,North Carolina,5113,0,112
2020-04-14,California,25356,0,767
2020-04-14,New York,203020,0,10842
2020-04-14,Wyoming,282,0,1
2020-04-14,Michigan,27001,0,1768
2020-04-14,Maryland,9472,0,302
2020-04-14,Alaska,285,0,9
2020-04-14,Kansas,1441,0,69
2020-04-14,Tennessee,5827,0,124
2020-04-14,Texas,15006,0,342
2020-04-14,Maine,735,0,20
2020-04-14,Minnesota,1695,0,79
2020-04-14,Arizona,3809,0,131
2020-04-14,Georgia,14578,0,525
2020-04-14,Arkansas,1498,0,32
2020-04-14,New Jersey,68824,0,2805
2020-04-14,South Dakota,988,0,6
2020-04-14,Alabama,3953,0,114
2020-04-14,West Virginia,640,0,9
2020-04-14,North Dakota,341,0,8
2020-04-14,Massachusetts,28164,0,844
2020-04-14,Montana,399,0,7
2020-04-14,New Hampshire,922,0,25
2020-04-14,Oregon,1633,0,55
2020-04-14,New Mexico,1345,0,31
2020-04-14,Utah,2417,0,18
2020-04-14,Rhode Island,3251,0,80
2020-04-14,Nevada,3134,0,126
2020-04-14,District of Columbia,2058,0,67
2020-04-14,Connecticut,13989,0,671
2020-04-14,Hawaii,511,0,9
2020-04-14,Delaware,1926,0,43
2020-04-14,Diamond Princess,49,0,0
2020-04-14,Grand Princess,103,0,0
2020-04-14,Guam,133,0,5
2020-04-14,Northern Mariana Islands,11,0,2
2020-04-14,Puerto Rico,923,0,45
2020-04-14,Recovered,0,47763,0
2020-04-14,Virgin Islands,51,0,1
2020-04-15,South Carolina,3656,0,106
2020-04-15,Louisiana,21951,0,1103
2020-04-15,Virginia,6500,0,195
2020-04-15,Idaho,1473,0,39
2020-04-15,Iowa,1995,0,53
2020-04-15,Kentucky,2210,0,115
2020-04-15,Missouri,4791,0,153
2020-04-15,Oklahoma,2263,0,123
2020-04-15,Colorado,7956,0,328
2020-04-15,Illinois,24593,0,949
2020-04-15,Indiana,8960,0,436
2020-04-15,Mississippi,3360,0,122
2020-04-15,Nebraska,901,0,20
2020-04-15,Ohio,7794,0,362
2020-04-15,Pennsylvania,26753,0,779
2020-04-15,Washington,10942,0,552
2020-04-15,Wisconsin,3721,0,183
2020-04-15,Vermont,759,0,29
2020-04-15,Florida,22511,0,596
2020-04-15,North Carolina,5340,0,130
2020-04-15,California,26686,0,860
2020-04-15,New York,214454,0,11617
2020-04-15,Wyoming,287,0,1
2020-04-15,Michigan,28059,0,1921
2020-04-15,Maryland,10032,0,311
2020-04-15,Alaska,293,0,9
2020-04-15,Kansas,1504,0,71
2020-04-15,Tennessee,5827,0,124
2020-04-15,Texas,15907,0,375
2020-04-15,Maine,770,0,24
2020-04-15,Minnesota,1809,0,87
2020-04-15,Arizona,3964,0,142
2020-04-15,Georgia,14987,0,552
2020-04-15,Arkansas,1569,0,33
2020-04-15,New Jersey,71030,0,3156
2020-04-15,South Dakota,1168,0,6
2020-04-15,Alabama,4075,0,118
2020-04-15,West Virginia,702,0,10
2020-04-15,North Dakota,365,0,9
2020-04-15,Massachusetts,29918,0,1108
2020-04-15,Montana,404,0,7
2020-04-15,New Hampshire,1139,0,32
2020-04-15,Oregon,1663,0,58
2020-04-15,New Mexico,1484,0,36
2020-04-15,Utah,2548,0,20
2020-04-15,Rhode Island,3251,0,80
2020-04-15,Nevada,3211,0,131
2020-04-15,District of Columbia,2197,0,72
2020-04-15,Connecticut,14755,0,868
2020-04-15,Hawaii,524,0,9
2020-04-15,Delaware,2014,0,46
2020-04-15,Diamond Princess,49,0,0
2020-04-15,Grand Princess,103,0,0
2020-04-15,Guam,135,0,5
2020-04-15,Northern Mariana Islands,13,0,2
2020-04-15,Puerto Rico,974,0,51
2020-04-15,Recovered,0,52096,0
2020-04-15,Virgin Islands,51,0,1
2020-04-16,South Carolina,3931,0,111
2020-04-16,Louisiana,22532,0,1156
2020-04-16,Virginia,6889,0,208
2020-04-16,Idaho,1587,0,41
2020-04-16,Iowa,2141,0,60
2020-04-16,Kentucky,2435,0,129
2020-04-16,Missouri,5174,0,169
2020-04-16,Oklahoma,2357,0,131
2020-04-16,Colorado,8286,0,355
2020-04-16,Illinois,25734,0,1072
2020-04-16,Indiana,9542,0,477
2020-04-16,Mississippi,3624,0,129
2020-04-16,Nebraska,952,0,21
2020-04-16,Ohio,8414,0,407
2020-04-16,Pennsylvania,28258,0,841
2020-04-16,Washington,11057,0,579
2020-04-16,Wisconsin,3875,0,197
2020-04-16,Vermont,774,0,33
2020-04-16,Florida,23343,0,668
2020-04-16,North Carolina,5639,0,150
2020-04-16,California,27677,0,956
2020-04-16,New York,223691,0,14832
2020-04-16,Wyoming,296,0,2
2020-04-16,Michigan,28809,0,1996
2020-04-16,Maryland,10784,0,319
2020-04-16,Alaska,300,0,9
2020-04-16,Kansas,1615,0,80
2020-04-16,Tennessee,6375,0,136
2020-04-16,Texas,16876,0,414
2020-04-16,Maine,796,0,27
2020-04-16,Minnesota,1809,0,87
2020-04-16,Arizona,4237,0,150
2020-04-16,Georgia,15669,0,587
2020-04-16,Arkansas,1620,0,37
2020-04-16,New Jersey,75317,0,3518
2020-04-16,South Dakota,1311,0,7
2020-04-16,Alabama,4345,0,133
2020-04-16,West Virginia,728,0,12
2020-04-16,North Dakota,393,0,9
2020-04-16,Massachusetts,32181,0,1108
2020-04-16,Montana,415,0,7
2020-04-16,New Hampshire,1139,0,32
2020-04-16,Oregon,1736,0,64
2020-04-16,New Mexico,1484,0,36
2020-04-16,Utah,2683,0,20
2020-04-16,Rhode Island,3529,0,87
2020-04-16,Nevada,3214,0,137
2020-04-16,District of Columbia,2350,0,81
2020-04-16,Connecticut,15884,0,971
2020-04-16,Hawaii,530,0,9
2020-04-16,Delaware,2070,0,55
2020-04-16,Diamond Princess,49,0,0
2020-04-16,Grand Princess,103,0,0
2020-04-16,Guam,135,0,5
2020-04-16,Northern Mariana Islands,13,0,2
2020-04-16,Puerto Rico,1043,0,56
2020-04-16,Recovered,0,54703,0
2020-04-16,Virgin Islands,51,0,1
2020-04-17,South Carolina,4099,0,116
2020-04-17,Louisiana,23118,0,1213
2020-04-17,Virginia,7491,0,231
2020-04-17,Idaho,1609,0,41
2020-04-17,Iowa,2332,0,64
2020-04-17,Kentucky,2522,0,137
2020-04-17,Missouri,5371,0,184
2020-04-17,Oklahoma,2465,0,136
2020-04-17,Colorado,8691,0,372
2020-04-17,Illinois,27578,0,1132
2020-04-17,Indiana,10154,0,522
2020-04-17,Mississippi,3793,0,140
2020-04-17,Nebraska,1066,0,24
2020-04-17,Ohio,9107,0,418
2020-04-17,Pennsylvania,29888,0,921
2020-04-17,Washington,11517,0,603
2020-04-17,Wisconsin,4053,0,206
2020-04-17,Vermont,779,0,35
2020-04-17,Minnesota,2070,0,111
2020-04-17,Florida,24759,0,725
2020-04-17,North Carolina,6045,0,177
2020-04-17,California,29157,0,1037
2020-04-17,New York,230597,0,17131
2020-04-17,Wyoming,305,0,2
2020-04-17,Michigan,30023,0,2227
2020-04-17,Maryland,11572,0,334
2020-04-17,Alaska,309,0,9
2020-04-17,Kansas,1730,0,82
2020-04-17,Tennessee,6263,0,141
2020-04-17,Texas,17849,0,451
2020-04-17,Maine,827,0,29
2020-04-17,Arizona,4511,0,169
2020-04-17,Georgia,17194,0,650
2020-04-17,Arkansas,1695,0,37
2020-04-17,New Jersey,78467,0,3840
2020-04-17,South Dakota,1411,0,7
2020-04-17,Alabama,4571,0,148
2020-04-17,West Virginia,775,0,16
2020-04-17,North Dakota,393,0,9
2020-04-17,Massachusetts,34402,0,1245
2020-04-17,Montana,422,0,8
2020-04-17,New Hampshire,1287,0,37
2020-04-17,Oregon,1785,0,70
2020-04-17,New Mexico,1597,0,44
2020-04-17,Utah,2793,0,23
2020-04-17,Rhode Island,4177,0,118
2020-04-17,Nevada,3524,0,142
2020-04-17,District of Columbia,2476,0,86
2020-04-17,Connecticut,16809,0,1036
2020-04-17,Hawaii,541,0,9
2020-04-17,Delaware,2317,0,61
2020-04-17,Diamond Princess,49,0,0
2020-04-17,Grand Princess,103,0,0
2020-04-17,Guam,136,0,5
2020-04-17,Northern Mariana Islands,13,0,2
2020-04-17,Puerto Rico,1068,0,58
2020-04-17,Recovered,0,58545,0
2020-04-17,Virgin Islands,51,0,2
2020-04-18,South Carolina,4248,0,119
2020-04-18,Louisiana,23580,0,1267
2020-04-18,Virginia,8053,0,258
2020-04-18,Idaho,1655,0,43
2020-04-18,Iowa,2513,0,74
2020-04-18,Kentucky,2707,0,144
2020-04-18,Missouri,5579,0,197
2020-04-18,Oklahoma,2465,0,136
2020-04-18,Colorado,9047,0,389
2020-04-18,Illinois,29160,0,1259
2020-04-18,Indiana,10641,0,545
2020-04-18,Mississippi,3974,0,152
2020-04-18,Nebraska,1249,0,24
2020-04-18,Ohio,10222,0,451
2020-04-18,Pennsylvania,31652,0,1042
2020-04-18,Washington,11776,0,613
2020-04-18,Wisconsin,4199,0,212
2020-04-18,Vermont,803,0,38
2020-04-18,Minnesota,2209,0,121
2020-04-18,Florida,25492,0,748
2020-04-18,North Carolina,6328,0,187
2020-04-18,California,30491,0,1140
2020-04-18,New York,241712,0,17671
2020-04-18,Wyoming,309,0,2
2020-04-18,Michigan,30791,0,2308
2020-04-18,Maryland,12326,0,421
2020-04-18,Alaska,314,0,9
2020-04-18,Kansas,1821,0,85
2020-04-18,Tennessee,6589,0,142
2020-04-18,Texas,18704,0,476
2020-04-18,Maine,847,0,32
2020-04-18,Arizona,4724,0,180
2020-04-18,Georgia,17669,0,673
2020-04-18,Arkansas,1744,0,38
2020-04-18,New Jersey,81420,0,4070
2020-04-18,South Dakota,1542,0,7
2020-04-18,Alabama,4712,0,153
2020-04-18,West Virginia,785,0,16
2020-04-18,North Dakota,528,0,9
2020-04-18,Massachusetts,36372,0,1404
2020-04-18,Montana,426,0,10
2020-04-18,New Hampshire,1342,0,38
2020-04-18,Oregon,1844,0,72
2020-04-18,New Mexico,1798,0,53
2020-04-18,Utah,2917,0,25
2020-04-18,Rhode Island,4491,0,137
2020-04-18,Nevada,3626,0,151
2020-04-18,District of Columbia,2666,0,91
2020-04-18,Connecticut,17550,0,1086
2020-04-18,Hawaii,574,0,9
2020-04-18,Delaware,2538,0,67
2020-04-18,Diamond Princess,49,0,0
2020-04-18,Grand Princess,103,0,0
2020-04-18,Guam,136,0,5
2020-04-18,Northern Mariana Islands,14,0,2
2020-04-18,Puerto Rico,1118,0,60
2020-04-18,Recovered,0,64840,0
2020-04-18,Virgin Islands,53,0,3
2020-04-19,South Carolina,4377,0,120
2020-04-19,Louisiana,23928,0,1296
2020-04-19,Virginia,8542,0,277
2020-04-19,Idaho,1668,0,44
2020-04-19,Iowa,2902,0,75
2020-04-19,Kentucky,2960,0,146
2020-04-19,Missouri,5743,0,199
2020-04-19,Oklahoma,2567,0,140
2020-04-19,Colorado,9730,0,420
2020-04-19,Illinois,30357,0,1290
2020-04-19,Indiana,11211,0,562
2020-04-19,Mississippi,4274,0,159
2020-04-19,Nebraska,1474,0,28
2020-04-19,Ohio,11602,0,471
2020-04-19,Pennsylvania,32902,0,1276
2020-04-19,Washington,12255,0,636
2020-04-19,Wisconsin,4346,0,220
2020-04-19,Vermont,813,0,38
2020-04-19,Minnesota,2356,0,134
2020-04-19,Florida,26314,0,774
2020-04-19,North Carolina,6601,0,200
2020-04-19,California,31431,0,1177
2020-04-19,New York,247815,0,18298
2020-04-19,Wyoming,313,0,2
2020-04-19,Michigan,31424,0,2391
2020-04-19,Maryland,12847,0,461
2020-04-19,Alaska,319,0,9
2020-04-19,Kansas,1905,0,93
2020-04-19,Tennessee,7070,0,148
2020-04-19,Texas,19260,0,490
2020-04-19,Maine,867,0,34
2020-04-19,Arizona,4933,0,184
2020-04-19,Georgia,18301,0,687
2020-04-19,Arkansas,1781,0,39
2020-04-19,New Jersey,85301,0,4362
2020-04-19,South Dakota,1635,0,7
2020-04-19,Alabama,4888,0,157
2020-04-19,West Virginia,890,0,18
2020-04-19,North Dakota,585,0,9
2020-04-19,Massachusetts,38077,0,1706
2020-04-19,Utah,3069,0,27
2020-04-19,Montana,433,0,10
2020-04-19,New Hampshire,1390,0,38
2020-04-19,Oregon,1910,0,74
2020-04-19,New Mexico,1845,0,55
2020-04-19,Rhode Island,4706,0,150
2020-04-19,Nevada,3728,0,158
2020-04-19,District of Columbia,2793,0,96
2020-04-19,Connecticut,17962,0,1127
2020-04-19,Hawaii,580,0,10
2020-04-19,Delaware,2538,0,67
2020-04-19,Diamond Princess,49,0,0
2020-04-19,Grand Princess,103,0,0
2020-04-19,Guam,136,0,5
2020-04-19,Northern Mariana Islands,14,0,2
2020-04-19,Puerto Rico,1213,0,62
2020-04-19,Recovered,0,70337,0
2020-04-19,Virgin Islands,53,0,3
2020-04-20,South Carolina,4446,0,123
2020-04-20,Louisiana,24523,0,1328
2020-04-20,Virginia,8990,0,300
2020-04-20,Idaho,1672,0,45
2020-04-20,Iowa,3159,0,79
2020-04-20,Kentucky,3050,0,154
2020-04-20,Missouri,5890,0,200
2020-04-20,Oklahoma,2680,0,143
2020-04-20,Colorado,9730,0,420
2020-04-20,Illinois,31513,0,1349
2020-04-20,Indiana,11688,0,577
2020-04-20,Mississippi,4512,0,169
2020-04-20,Nebraska,1648,0,33
2020-04-20,Ohio,12919,0,509
2020-04-20,Pennsylvania,33914,0,1348
2020-04-20,Washington,12114,0,643
2020-04-20,Wisconsin,4499,0,230
2020-04-20,Vermont,816,0,38
2020-04-20,Minnesota,2470,0,143
2020-04-20,Florida,27059,0,822
2020-04-20,North Carolina,6895,0,218
2020-04-20,California,33686,0,1225
2020-04-20,New York,253060,0,18611
2020-04-20,Wyoming,317,0,2
2020-04-20,Michigan,32000,0,2468
2020-04-20,Maryland,13684,0,582
2020-04-20,Alaska,321,0,9
2020-04-20,Kansas,2048,0,102
2020-04-20,Tennessee,7238,0,152
2020-04-20,Texas,19751,0,507
2020-04-20,Maine,875,0,35
2020-04-20,Arizona,5068,0,191
2020-04-20,Georgia,19407,0,775
2020-04-20,Arkansas,1973,0,41
2020-04-20,New Jersey,88722,0,4496
2020-04-20,South Dakota,1685,0,7
2020-04-20,Alabama,5079,0,163
2020-04-20,West Virginia,902,0,24
2020-04-20,North Dakota,627,0,9
2020-04-20,Massachusetts,38077,0,1706
2020-04-20,Utah,3213,0,28
2020-04-20,Montana,433,0,10
2020-04-20,New Hampshire,1447,0,42
2020-04-20,Oregon,1957,0,75
2020-04-20,New Mexico,1971,0,58
2020-04-20,Rhode Island,5090,0,155
2020-04-20,Nevada,3830,0,159
2020-04-20,District of Columbia,2927,0,105
2020-04-20,Connecticut,19815,0,1331
2020-04-20,Hawaii,584,0,10
2020-04-20,Delaware,2745,0,72
2020-04-20,Diamond Princess,49,0,0
2020-04-20,Grand Princess,103,0,0
2020-04-20,Guam,136,0,5
2020-04-20,Northern Mariana Islands,14,0,2
2020-04-20,Puerto Rico,1252,0,63
2020-04-20,Recovered,0,72329,0
2020-04-20,Virgin Islands,53,0,3
2020-04-21,South Carolina,4439,0,124
2020-04-21,Louisiana,24854,0,1405
2020-04-21,Virginia,9630,0,324
2020-04-21,Idaho,1736,0,48
2020-04-21,Iowa,3641,0,83
2020-04-21,Kentucky,3204,0,171
2020-04-21,Missouri,6066,0,224
2020-04-21,Oklahoma,2807,0,164
2020-04-21,Colorado,10473,0,483
2020-04-21,Illinois,33059,0,1468
2020-04-21,Indiana,12097,0,635
2020-04-21,Mississippi,4716,0,183
2020-04-21,Nebraska,1685,0,33
2020-04-21,Ohio,13725,0,557
2020-04-21,Pennsylvania,35249,0,1614
2020-04-21,Washington,12392,0,664
2020-04-21,Wisconsin,4625,0,244
2020-04-21,Vermont,818,0,40
2020-04-21,Minnesota,2567,0,160
2020-04-21,Florida,27869,0,867
2020-04-21,North Carolina,7134,0,245
2020-04-21,California,35465,0,1282
2020-04-21,New York,258361,0,19104
2020-04-21,Wyoming,443,0,2
2020-04-21,Michigan,32667,0,2575
2020-04-21,Maryland,14193,0,652
2020-04-21,Alaska,329,0,9
2020-04-21,Kansas,2164,0,109
2020-04-21,Tennessee,7394,0,157
2020-04-21,Texas,20574,0,533
2020-04-21,Maine,888,0,36
2020-04-21,Arizona,5256,0,208
2020-04-21,Georgia,19881,0,798
2020-04-21,Arkansas,1990,0,42
2020-04-21,New Jersey,92387,0,4753
2020-04-21,South Dakota,1755,0,8
2020-04-21,Alabama,5317,0,183
2020-04-21,West Virginia,908,0,26
2020-04-21,North Dakota,644,0,13
2020-04-21,Massachusetts,41199,0,1961
2020-04-21,Utah,3297,0,32
2020-04-21,Montana,437,0,12
2020-04-21,New Hampshire,1490,0,42
2020-04-21,Oregon,2004,0,78
2020-04-21,New Mexico,1971,0,58
2020-04-21,Rhode Island,5500,0,171
2020-04-21,Nevada,3937,0,163
2020-04-21,District of Columbia,3098,0,112
2020-04-21,Connecticut,20360,0,1423
2020-04-21,Hawaii,586,0,10
2020-04-21,Delaware,2931,0,82
2020-04-21,Diamond Princess,49,0,0
2020-04-21,Grand Princess,103,0,0
2020-04-21,Guam,136,0,5
2020-04-21,Northern Mariana Islands,14,0,2
2020-04-21,Puerto Rico,1298,0,64
2020-04-21,Recovered,0,75204,0
2020-04-21,Virgin Islands,53,0,3
2020-04-22,South Carolina,4761,0,140
2020-04-22,Louisiana,25258,0,1473
2020-04-22,Virginia,10266,0,349
2020-04-22,Idaho,1766,0,51
2020-04-22,Iowa,3748,0,90
2020-04-22,Kentucky,3378,0,185
2020-04-22,Missouri,6277,0,238
2020-04-22,Oklahoma,2894,0,170
2020-04-22,Colorado,10891,0,506
2020-04-22,Illinois,35107,0,1565
2020-04-22,Indiana,12438,0,666
2020-04-22,Mississippi,4894,0,193
2020-04-22,Nebraska,1813,0,38
2020-04-22,Ohio,14117,0,610
2020-04-22,Pennsylvania,36082,0,1673
2020-04-22,Washington,12596,0,686
2020-04-22,Wisconsin,4845,0,248
2020-04-22,Vermont,823,0,40
2020-04-22,Minnesota,2722,0,179
2020-04-22,Florida,28309,0,893
2020-04-22,North Carolina,7495,0,265
2020-04-22,California,37344,0,1421
2020-04-22,New York,263292,0,19413
2020-04-22,Wyoming,447,0,6
2020-04-22,Michigan,33966,0,2813
2020-04-22,Maryland,14775,0,698
2020-04-22,Alaska,335,0,9
2020-04-22,Kansas,2331,0,112
2020-04-22,Tennessee,7394,0,157
2020-04-22,Texas,21321,0,556
2020-04-22,Maine,907,0,39
2020-04-22,Arizona,5473,0,231
2020-04-22,Georgia,21214,0,848
2020-04-22,Arkansas,2276,0,42
2020-04-22,New Jersey,95914,0,5150
2020-04-22,South Dakota,1858,0,9
2020-04-22,Alabama,5593,0,196
2020-04-22,West Virginia,939,0,27
2020-04-22,North Dakota,679,0,14
2020-04-22,Massachusetts,42944,0,2182
2020-04-22,Utah,3445,0,32
2020-04-22,Montana,439,0,14
2020-04-22,New Hampshire,1588,0,48
2020-04-22,Oregon,2059,0,78
2020-04-22,New Mexico,2210,0,71
2020-04-22,Rhode Island,5841,0,181
2020-04-22,Nevada,4081,0,172
2020-04-22,District of Columbia,3206,0,127
2020-04-22,Connecticut,22469,0,1544
2020-04-22,Hawaii,592,0,12
2020-04-22,Delaware,3200,0,89
2020-04-22,Diamond Princess,49,0,0
2020-04-22,Grand Princess,103,0,0
2020-04-22,Guam,136,0,5
2020-04-22,Northern Mariana Islands,14,0,2
2020-04-22,Puerto Rico,1252,0,63
2020-04-22,Recovered,0,77366,0
2020-04-22,Virgin Islands,54,0,3
2020-04-23,South Carolina,4917,0,150
2020-04-23,Louisiana,25739,0,1599
2020-04-23,Virginia,10998,0,373
2020-04-23,Idaho,1836,0,54
2020-04-23,Iowa,3924,0,96
2020-04-23,Kentucky,3479,0,191
2020-04-23,Missouri,6506,0,252
2020-04-23,Oklahoma,3017,0,179
2020-04-23,Colorado,11278,0,552
2020-04-23,Illinois,36937,0,1688
2020-04-23,Indiana,13039,0,706
2020-04-23,Mississippi,5153,0,201
2020-04-23,Nebraska,2202,0,47
2020-04-23,Ohio,14694,0,656
2020-04-23,Pennsylvania,38379,0,1724
2020-04-23,Washington,12753,0,711
2020-04-23,Wisconsin,5052,0,258
2020-04-23,Vermont,825,0,43
2020-04-23,Minnesota,2942,0,200
2020-04-23,Florida,29648,0,987
2020-04-23,North Carolina,7820,0,281
2020-04-23,California,39561,0,1533
2020-04-23,New York,263460,0,20973
2020-04-23,Wyoming,453,0,7
2020-04-23,Michigan,35296,0,2977
2020-04-23,Maryland,15737,0,748
2020-04-23,Alaska,337,0,9
2020-04-23,Kansas,2721,0,113
2020-04-23,Tennessee,8266,0,171
2020-04-23,Texas,22650,0,604
2020-04-23,Maine,937,0,44
2020-04-23,Arizona,5772,0,249
2020-04-23,Georgia,21883,0,881
2020-04-23,Arkansas,2599,0,45
2020-04-23,New Jersey,100025,0,5426
2020-04-23,South Dakota,1956,0,9
2020-04-23,Alabama,5832,0,202
2020-04-23,West Virginia,981,0,31
2020-04-23,North Dakota,709,0,15
2020-04-23,Massachusetts,46023,0,2360
2020-04-23,Utah,3612,0,35
2020-04-23,Montana,442,0,14
2020-04-23,New Hampshire,1670,0,51
